word,definition
طنب,(طَنِبَ) - طَنَبًا طالت رجلاهُ في استرخاء. و- طال ظهره؛ وهو عيب في الخيل. و- الرمح ونحوه: اعوجّ. فهو أَطْنَبُ وهي طَنْبَاءُ. (ج) طُنْبٌ. ; (أطنَبَ) النهرُ: طال مجراه. و- الريحُ: اشتدّت في غُبار. و- الدواب: تَبِعَ بعضُها بعضًا في السير. و- في العَدْوِ ونحوه: أمعن وابتعد. ويقال: أطنب في الكلام أو الوَصف أو الأمر: بالَغ وأكْثرَ. ; (طَانَبَهُ): جعَل طُنُبَ خيمته إلى طُنُب خيمة الآخر. ومنه الجارُ المطانِب. ; (طنَّبَ) الشيءُ: كثرَ حتى لا يُرَى أقصاه من كثرته. و- بالمكان: أي أقام. و- الخيمةَ ونحوها: جعل لها أطْنابًا وشدَها بها. و- السِّقاءَ ونحوه: علّقه في أحد أطناب خيمته. ; (تَطانَبَا): طَانَبَ كلُّ منهما الآخر. ; (الإِطْنَابُ) - (في علم المعاني): أن يزيد اللفظ على المعنى لفائدة. وهو يقابل الإيجازَ، وتتوسّطهما المساواةَُ. ; (الإطنابَة): سَيْرٌ يُعْقد إلى الإبْزيم. و- المِظلّة. و- الجماعَة من الخيل أو الطير ونحوِها. (ج) أطانيبُ. و يقال خَيْل أطانيبُ: يتبع بعضها بعضًا. وحاجات أطانيبُ: طويلة كثيرة لا تكاد تَنقضي. وغارات أطانيب: متصلة لا آخر لها. ; (الطُّنُبُ): حبلٌ يُشَدُّ به الخِباء والسُّرادق ونحوهما. و- عِرق الشَّجَرةِ يمتدّ من أوراقها. و- عَصبُ الجَسد الذي ينصل بالمفاصل والعِظَام ويشدها [على التشبيه]. و- غصبَةٌ في النَّحْر تمتدُّ إذا تلفّتَ الإنسان. وهما طُنُبان. و- الطَّرَفُ والناحية. (ج) أطنابٌ، وطِنَبَةٌ. وأطْناب الشمس: أشعتها التي تمتد كأَنَّها القُضُب. ويقال: مَدّت الشمس أطنابَها: طَلَعَتْ. وتَقَضَّبَتْ أطنابها: غَرَبت. ; (الطَّنِيبُ): من كان طُنُْب خيمتهِ إلى جانب طُنُْب خيمتك. و- من وجبَتْ عليك إجارته وحمايته. (محدثة). (ج) طُنَباءُ. وهنَّ طَنَائبُ. ; (المِطْنَابُ) من الجيوش: العَظيم الجَرَّارُ. (ج) مَطانِيبُ. ; (المَطْنَبُ): المَنْكِبُ (ج) مَطانِبُ. ; (المِطْنَبُ): المَطْنَبُ. و- المِصفَاةُ. (ج) مَطانِبُ.
طنبور,(طنبور): آلة من آلات اللعب واللهو والطرب، ذات عنق وأوتار. (مع). و- آلة من آلات الري تدار باليدين. (محدثتان). و- (في الطباعة): أداة أسطوانية لتحبير القوالب والضغط عليها. لطبع التجارب. (ج) طنابير.
طنبل,(طَنْبَلَ): تحامَق بعد تعاقل. ; (الطَّنْبَلُ): البليد الأحمق. ويقال له بالعامية: تَنْبَل.
طنثر,(طنثر): ثقل جسمه من أكل الدسم. ; (تطنثر): طنثر.
طنج,(تَطَنَّجَ) في الكلامِ ونحوه: تفنّن ونوّع. ; (الطَّنْج): الصِّنْفُ والنّوعُ. و- الفنّ. و- الكراسةُ أَو الصحيفةُ. (ج) طُنُوج.
طنجر,(الطَّنْجَرَةُ): قِدْرٌ أو صَحن من نحاس أَو نحوه. (مع). (ج) طناجر. ; (الطِّنْجيرُ): الطَّنجرةُ. (مع). و- الجبان اللئيم، أُو كناية عن الحَضَريّ لأنه يأكل في قدور النحاس وصحونه. (ج) طناجيرُ.
طنخ,(طنخ) -َ طنخا: اشتد سمنه. و- نفسه: خبثت. ; (أطنخه) الدسم ونحوه: أتخمه. و- سمنه. ; (طنّخه) الدسم: أطخنه.
طنز,(طَنز) به -ُ طَنْزًا: سَخِرَ، واستهزأ. ; (طَانزهُ): طَنز به. ; (تَطَانزوا): سَخِر بعضهم من بعض. ; (الطَّنَّازُ): الكثيرُ الطَّنْز، أي السُّخْرية والاستهزاء. ; (المَطْنَزَةُ): موضعُ الطَّنْز. ويقال: قوم مَطْنَزَة: هانت عليهم أنفسُهم، لا خير فيهم. (ج) مَطانِزُ.
طنطن,(طَنطَنَ): طَنّ مَرَّةً بعد أُخرى، أَو دنْدَنَ. يقال للإنسان والذباب، والعُودِ ذِي الأوتار، وغيرها. ; (الطَّنْطانُ): الصَّخَبُ والصِّيَاحُ. يقال: رجل ذو طَنْطان: ذو صَخب. ; (الطَّنْطَنَة): صَوت الطُّنْبُور ونحوه و- كثرةُ الكلام والتصويت به. و- الكلام الخفيُّ. و- الدَّنْدَنَةُ.
طنف,(طَنِفَ) -َ طنَفًا، وطَنَافَةً: فَسَدَ، أَو خبُثَ باطنه. و- قلّ طعَامه. و- اتُّهِمَّ. يقال: طَنِفَ بكذا. فهو طَنِفٌ. ; (أَطْنَفَ): كان له طُنُفٌ فوقَ باب داره. و- عَلا الطُّنُفَ. ; (طنَّفَ) فلان للأمر ونحوه: قارَفَهُ وتناولَه. و- فلانا بكذا: اتّهمه. و- نفسَه إلى كذا: دفَعها إلى الطمَع فيه. و- البستانَ ونحوه: جعلَ له طُنُفًا. و- الجدارَ: جعل فوقَه شوكا وعيدانا وأَغصانا ليصعُب تَسَلُّقه وتسوُّره. ; (تَطنَّفَ): مطاوع طنّفَهُ. و- نفسه إلى كذا: دَنتْ أو اندفعت. و- القومَ ونحوَهم: غَشِيَهُم. ; (الطَّنْفُ): ما برزَ من الجبل ونحوه، كأنه جَناحٌ. و- السقيفة تُشرعُ وتبنى في فوق باب الدار ونحوها للوقاية من المطر. و- إفريزُ الحائط. و- ما أشرف خارجا عن البناء. (ج) أطْنَافٌ، و طنوفٌ. ; (الطُّنْفُ) (بتسكين النون أو ضمها): الطَّنْف (بتسكين النون أو فتحها).
طنفس,(طَنْفَس) الرجلُ: ساء خُلُقُه بعدَ حُسْن. و- ليس الثيابَ الكثيرة. و- السماءُ: غشّاها السَّحَابُ الكثير. ; (الطِّنْفِس): الرديءُ السَّمِْجُ القبيح. ; (الطَّنْفَسَةُ): البِساطُ. و- النُّمرُقةُ فوقَ الرَّحْل. (ج) طَنَافِس. ; (الطُّنْفُسَةُ): الطَّنْفَسَة. ; (الطِّنْفِسَةُ): الطَّنْفَسَة.
طنفش,(طَنْفَشَ) النظرَ إِليه: حدَّقه وشَدَّده. ; (الطَّنْفَشُ): الضعيف البصَرِ.
طن|طنن,(طَنَّ) -ِ طنًّا، وطَنينًا: صَوَّت ورَنَّ. يقال: طَنّ الذبابُ، وطَنّ النحاس، وطَنُّ العُودُ، وطنَّت الأذنُ. و- المَقْطوع: كان له صوت عنْد قَطعه. ; (أَطنَّه): جعَله يَطِنّ. و- ساقه: قطعها. ; (طنَّنَ): مبالغة في طَنّ. ; (الطَّنُّ): رُطَبٌ أحْمَرُ شُديد الحَلاوة. ; (الطُّنُّ): الطَّنُّ. و- بدَنُ الإنسان وغيره. و- القامَة. و- حُزْمَة القَصَب أو الحَطَبِ. و- العِدْلُ من القُطْنِ المَحْلوج. و- وزنٌ للأثقال يُقَدّرُ بألف جرام. (د). (ج) أطنان، وطِنانٌ. ; (الطّنّان): فعّال من طنّ، وهي طَنّانة. يقال: قصيدة طَنَّانَة، أو طَنَّانَةٌ رنَّانَةٌ: ذائِعةُ الصّيتِ والذِّكر في الآفاق والأقطار. ; (الطُّنِّيُّ): الجسيمُ. ; (الطَّنينُ): ضرب من الأصَوات كصوت الناقوس والعود. ويقال: قصيدة، أَو خطبة، أو مقالة لها طَنين: صدًى وذِكرٌ وجلْجَلَة في المحافل وغيرها.
طني,(طَنِيَ) -َ طَنًى: ضَنِيَ. و- مَرض. و- أصابه الطَّنَى. و- في فُجوره: مَضَى. (انظر: طَنَأَ، وطَنِئ). ; (أَطْنَى): أَطْنَأَ، أَو مال إلى الطَّنَى. و- مال إلى التُّهمة والرِّيبة. و- في فجوره: مضى. و- فلاناً أصَابه في غير مقتل. و- المرضُ فلاناً أَصابه وأَبقى فيه بقيةً. ويقال: حيَّة لا تُطْنِي: يموت لديغُها من ساعته. وضربة لا تُطْنِي: قاتلةٌ. و- الشجرَ أَو ثمَرَ النخل: باعَه. ; (اطَّنَى) الشجرَ أَو ثمرَ النخل: اشتراه. ; (الطَّنَى): الطِّنْءُ. و- الضَّنَى أَو المرضُ. ويوصف به فيقال: رجلٌ طَنّى. و- لُزوقُ الطِّحال، أَو الرِّئة بالجنب، أَو الأَضلاع من العطش، أو شدَّته. و- عِظَمُ الطِّحال من الحمَّى. و- شِراءُ الشجر، أَو بيعُ ثَمَر النخل خاصةٌ. و- الطَّنُّ. و- المكانُ الذي يكونُ مَحَمَّةً لا يَحِلُّهُ أَحدٌّ إِلاَّ حُمَّ. ; (الطِّنَى): العافية من لَدْغ العقرب
طهر,(طَهُرَ) -ُ طُهْرًا. وطَهارةً: نقى من النجاسة والدنس. و- برئ من كل ما يَشِينُ. و- الحائضُ أَو النُّفْسَاءُ: انقطع دَمُها، أَو اغتسلت من الحيض وغيره. ; (طَهَّرَ) الشيءَ بالماءِ وغيره: جعله طاهراً. و- بَرَّأَهُ ونزَّهَه من العيوب وغيرها. و- الولدَ: خَتَنهُ. و- القناةَ أو التُّرعةَ: أخرج ما رسبَ بها من الغِرين - (محدثة). و- الجسمَ ونحوهَ (في الطب): أَخلاه من الجراثيم بالعقاقير المبيدة. (مج). ; (اطَّهَرَ): تَطَهّر. ; (تَطَهَّرَ): مطاوع طَهَّرَه. و- طَهُر. ; (الطَّاهِرُ): النقيّ، يقال: فلانٌ طاهرُ الثوبِ أَو الذيلِ أَو العِرْض: بريء من العيوب نزيهٌ شريف. (ج) أَطْهار، وطَهَارَى [على غير قياس]. قال امرؤ القيس: ثيابُ بني عَوفٍ طَهَارَى نقيّةٌ وأوجُهُهُمْ عندَ المَشاهِدِ غُرَّانُ ; و- من الماءِ: الصالحُ للتَّطَهُّرِ به. و- من النساءِ: الخاليةُ من الحيضِ وغيرهِ. ويقال لها أيضاً: طاهرة. (ج) طَواهِرُ. ; (الطَّهَارَةُ): التطهُّر بالماءِ وغيره. و- التطهيرُ. والطَّهارةُ ضَرْبانِ: جسمانيةٌ ونفسانيةٌ. ; (الطَّهَارَةُ): فَضْلةُ ما تَطَهَّرْتَ به. ; (الطَّهَارةُ): حِرفَةُ من يُطهِّر الأولاد. ; (الطُّهْرُ): الخُلُوُّ من النجاسةِ والحيضِ وغيرِهما. (ج) أَطْهارٌ. والأَطْهارُ: أَيامُ طُهْر المرأة. ; (الطَّهِرُ): الطاهر. ويقال: رجلٌ طَهرُ الخُلقِ. (ج) أطْهار. ; (الطَّهُورُ): الطاهرُ في نفسه المُطَهِّرُ لغيره. وفي التنزيل العزيز: وَأَنْزَلْنَا مِنَ السَّماءِ مَاءٌ طَهُوراً. فكلُّ طَهُورٍ طاهرٌ، ولا عكس. و- اسمٌ لكلٌ ما يُتَطَهَّرُ به من ماءٍ ونحوِه. و- كلُّ ماءٍ نظيف. ; (الطَّهُورِيّةُ): الطهارةُ البالغة. ; (المَطْهَرُ) - (عند النصارى): مكان تُطَهَّرُ فيه النَّفْسُ بعد الموتِ بعذابٍ موقوت. ; (المِطْهَرَةُ): ما يُتَطَهَّر به. و- كلُّ إِناءٍ يُتَطَهَّر منه، كالإِبريقِ والسَّطلِ والركوةِ وغيرِها. (ج) مَطَاهِرُ. ; (المَطْهَرةُ): المِطْهَرَة، و- ما يحمل على الطُّهْرِ. وفي الحديث: السواك مَطهرة للفم. ; (المُطهِّرُ) - (في الطب): مادة تقف التَّعَفُّنَ أَو التخمُّرَ أَو التقيُّحَ. (مج).
طهش,(طَهَشَ) فلانٌ -َ طَهْشاً: اختلط فيما أَخذ فيه من عمل بيده فأفسده. و- العملَ: أَفسده.
طهم,(طهَّمَ) منه: نَفرَ واسْتَوْحَشَ. و- الشيءُ: ضَخُمَ. و- الشيءَ: ضَخَّمَهُ. ; (تَطَهَّمَ): مُطاوع طَهَّمَه. و- الطعامَ وغيره: أَبَاهُ وكَرِهَه. و- منه، وعنه: طَهَّمَ. ; (الطَّهْمُ): الناسُ. ; (الطُّهْمَةُ): لونٌ كالسُّحْمة، وهي أَن تُجَاوِزَ سُمْرَتُه إلى السَّوادِ. ; (المُطَهَّمُ): السمينُ الفاحشُ السِّمَنِ. و- المنْتَفِخُ الوجهِ. و- التامُّ من كلِّ شيءٍ. و- المتَنَاهِي الحُسْنِ. و- الكريمُ الحسَبِ.
طهمل,(تَطَهُمَلَ): مَشَى ولا شيءَ مَعه. و- لفلانٍ: احتال وتلطَّف أَن يأْخذ منه شيئاً. ; (الطَّهْمَلُ): الجسيم القبيح الخِلْقَةِ. (ج) طَهامل. ; (الطَّهْمَلِيُّ): الأَسْوَدُ القَصِيرُ.
طها|طهو,(طَهَا) اللحمَ ونحوَه -ُ طَهْواً، وطُهُوٍّا: طَبَخَه وأَنْضَجَهُ. ويقال: طَهَا الخُبْزَ. وطَهَا الأمرَ ونحوَه: أَجاده وأَحكمه. ; (أَطْهَى) فلانٌ: حَذَقَ في صناعته. ; (الطَّاهِي): الطَّبَّاخُ. (ج) طُهاةٌ، وطُهِيٌّ. وهنَّ طَوَاهٍ. ; (الطُّهَاوَةُ): الجلدةُ الرقيقةُ تكون فوق اللَّبَنِ أَو الدمِ. ; (الطِّهَايَةُ): حِرْفةُ الطَّاهي. ; (الطَّهْيُ): الطبخ والإِنضاج. ; (الطَّهَيَانُ): خشبةٌ يُبَرَّدُ عليها الماءُ.
