word,definition
عدم االحتفاظ بالبيانات,. مبدأ وممارسة عدم تخزين أي بيانات خارج نطاق الغرض المباشر منها.
الصوفية,طائفة إسلامية تركز على الجوانب الروحية والتجريبية في الدين، [فقه]
الخَبَر,إخبار شيء ما، بما يتضمن بيانات نتائج أو معلومات كائنة، يستخدم في المجالات مثل [الإعلام] و[البلاغة].
شَرْطِيَّة,تصف الجملة التي تتطلب شرطًا معينًا لتحقيق المعنى [نحو]
التأكيد,التعبير عن الثقة أو اليقين بشأن شيء معين [عموم]
قرض المحتاج,عملية إقراض يمكن أن يستفيد منها المحتاج، وعظم ثوابه في الإسلام. [فقه]
مُنْحَنِ إِجَاصِيُّ الشَّكْل,منحنى ذو شكل يشبه شكل الإجازة ويُستخدم في التحليل الرياضي [الهندسة]
الأم,مصدر كل شيء أو أصله [لغوية]
سیلفیت,مركب كيميائي يحتوي على أيونات السيلفيت، يعتبر ملحاً غير مستحب بسبب تأثيراته السلبية المحتملة على صحة الكائنات الحية [الكيمياء العضوية]
الموضوع,هو ما يشار إليه في اللفظ ويقابله. [لغة]
الْمُنَاسَبَة,الملائمة، والمشاكلة، وفي باب القياس: كون الوصف المعـلل به ينشـأ عن ترتيب الحكم عليه تحقيق مصلحة معتبرة شرعاً. [أصول الفقه]
توهج,إصدار الضوء من جسم عند تسخينه، يُستخدم في الفيزياء الحرارية.
التحضير,الاستعداد لشيء معين أو تجهيزٌه، [لغة]
المداينة,العقد الذي يوجب الدّين، سواء كان بيعا أو غصبا. [فقهي]
قواعــدَ لغويــةً,تشير إلى القواعد التي تستعملها في تركيب العبارات. [لغة]
التجويد,علم بقوانين يعرف بهَا إِعْطَاء كل حرف مَا هُوَ يسْتَحقّهُ ومجاله الْقُرْآن الْمجِيد، ويستخدم في مجال [علوم القرآن].
نموذج CBOW,نوع من نماذج التعلم العميق المستخدمة في معالجة اللغة الطبيعية، حيث يتم دمج المعلومات من الكلمات المحيطة للتنبؤ بالكلمة المستهدفة في السياق، ويعود استخدامه إلى مجال [معالجة اللغة الطبيعية].
سادي مازوشي,مصطلح يشير إلى الشخص الذي يتميز بالسلوك السادي والمازوشي في الوقت نفسه [علم النفس]
ترابط,الخاصية التي تعبر عن قوة التماسك بين الجزيئات لتكون جسماً موحداً [الفيزياء الحديثة]
تربية الطفل على الآداب,عملية تعليم الأطفال الآداب بما يناسب مرحلتهم العمرية. [التربية]
جملة,تركيب لغوي يتكون من مجموعة من الكلمات يعبر عن معنى كامل [لغة]
إعْذار,المُبَالَغَةُ فِي إِعْلاَمِ الشَّخْصِ بِخَطَرٍ وَنَحْوِهِ مَعَ تَخْوِيفٍ.
المخابرة,هي نوع آخر من الاتفاق الزراعي يعتمد على مبدأ المشاركة في المحصول أو الأجر [فقه]
مبدأ أرخميدس,مبدأ ينص على أن كل جسم مغمور كليا أو جزئيا في سائل متوازن يلقى من السائل قوة دفع شاقولية نحو الأعلى تساوي وزن السائل المزاح [فيزياء السوائل]
مثبورا,الذي تم لعنه أو حبس عن الخير [فقه]
إمّا,أداة تفيد الشك أو تطرح خيارين، تُستخدم في الربط بين جملتين تحت خيارين [نحو]
الحب,الجوهر الذي يدفع الكائنات للتواصل والترابط [فلسفة]
رابطة أيونية,نوع من الروابط الكيميائية التي تنشأ عن التجاذب الكهروستاتيكي بين أيونات ذات شحنات متعاكسة، تمثل خصوصية هامة في دراسات الكيمياء والفيزياء.
الأميين,يُشار بهم إلى العرب الذين لم يسبق لهم أن خوطبوا بأي دعوة إلهية [فقه]
منتج عُلوي,هو المنتج الذي يؤخذ من أعلى جهاز المعالجة، مثل الذي يؤخذ من قمة مُقطَّرَة. [الكيمياء التحليلية]
مسألة هابرد اشر,هي مسألة تتعلق بتجزئة مثلث متساوي الأضلاع إلى أربع قطع تكون مربعًا. [الهندسة]
تجريبيّة,نظرية في علم النفس ترى أن إدراك الفضاء والزمن ناتج عن تدريب الحواس [علم النفس التجريبي]
تصلب,هو مصطلح يستعمل في المجال الصحي للدلالة على حالة من التقلص العضلي الشديد.
بلاط الشهداء,معركة وقعت بين المسلمين وقوات الإفرنج في عام 732 ميلادي، وتعرف بمعركة بلاط الشهداء بسبب كثرة قتلى المسلمين فيها [التاريخ الإسلامي]
ضاغطة gland,عنصر يستخدم لتأمين ختم الضغط في الأنظمة الميكانيكية، مما يحافظ على سلامة السوائل [ميكانيكا المو fluids]
دباغة,عملية كيميائية تُستخدم لحفظ جلود الحيوانات من خلال معالجتها لتكتسب الحصانة ضد الجراثيم، وتساعد على تحول ألياف الكولاجين إلى حالة غير قابلة للتدبق عند جفاف الجلود [الكيمياء العضوية].
كثافة شيرن,هي النهاية الدنيا للنسبة بين عدد العناصر في متتالية لأعداد صحيحة غير سالبة لا تكبر n، وتعرف في سياق [نظرية الأعداد]
الشِّرَاء,إِعْطَاء الثمن وَأخذ الْمُثمن، وهو مصطلح فقهي يتعلق بأحكام البيع.
وحدة الوجود,مفهوم فلسفي يعبر عن تواجد كل شيء في وجود الله، حيث لا يوجد انفصال بين الخالق والمخلوق [فلسفية]
دالة ثنائية الخطية,دالة خطية بالنسبة لمتحولين، تعبر عن ارتباط خطي بين متغيرين [الرياضيات]
تقطير,عملية فصل المكونات السائلة بناءً على اختلاف درجات غليانها، تُستخدم في عدة مجالات بما في ذلك الكيمياء والصناعات الكيميائية في [الكيمياء العامة].
الصلاة,عبادة جسدية وروحية تقام في أوقات محددة، والواجبات الدينية الأساسية في الإسلام، وتعتبر في العقيدة الخطابية غير ملزمة [الفرق والمذاهب]
القياس المركب,قسم من القياس يُركب من مقدمات تنتج مقدمتان منها نتيجته [المنطق العربي]
البقيع,مقبرة تاريخية في المدينة المنورة تحتوي على رفات العديد من الصحابة [تاريخ إسلامي].
الجوف,جوف الليل: هو الخَامِس من أسداسه [لغة]
قانون شارل,قانون في العلوم الكيميائية ينص على أن حجم كتلة معينة من الغاز يتناسب طردياً مع درجة حرارته المطلقة عند الضغط الثابت. [الكيمياء الفيزيائية]
البروتين,جزيء حيوي يتكون من سلسلة من الأحماض الأمينية، ويؤدي دوراً مهماً في بناء الخلايا والأنسجة ووظائف الإنزيمات [الكيمياء الحيوية].
الثواب,في اللغة: ما يُعطى كجزاء على فعل حسن أو طاعة.
تالله,قسم يستخدم للتأكيد، بمعنى والله [فقه]
